IsWinner,MarketplaceId,ProductId,TimeOfOfferChange,ConditionNotes,IsFeaturedMerchant,IsFulfilledByAmazon,ListingPrice,ListingCurrency,SellerFeedbackRating,SellerFeedbackCount,SellerId,ShippingPrice,ShippingCurrency,ShippingTime_minHours,ShippingTime_maxHours,ShippingTime_availtype,ShipsDomestically,ShipsFromCountry,ShipsFromState,SubCondition
0,1156461832353164887,433991173086532196,2016-02-04T04:38:25.394Z,,0,0,165.27,CAD,92,12,7991560096997653861,0.00,CAD,144,240,NOW,1,JP,,new
0,1156461832353164887,433991173086532196,2016-02-04T04:38:25.394Z,,0,0,148.39,CAD,97,4513,622743086816758000,28.11,CAD,144,240,NOW,1,US,NJ,new
0,1156461832353164887,433991173086532196,2016-02-04T04:38:25.394Z,"Brand new & factory sealed.Ship from Japan.We promise good price and careful packing. Stan",0,0,186.68,CAD,98,124,8306451694428300356,0.00,CAD,24,48,NOW,1,JP,,new
0,1156461832353164887,433991173086532196,2016-02-04T04:38:25.394Z,"Duty free - Ships from USA",0,0,200.65,CAD,98,1446,1163115142515862290,0.00,CAD,24,48,NOW,1,US,CA,new
0,1156461832353164887,433991173086532196,2016-02-04T04:38:25.394Z,"Brand new.",0,0,211.00,CAD,100,2,1512044322316850274,0.00,CAD,96,120,NOW,1,,,new
0,1156461832353164887,433991173086532196,2016-02-04T04:38:25.394Z,,0,0,192.48,CAD,100,7,-235620327314718933,21.25,CAD,144,240,NOW,1,,,new
0,1156461832353164887,433991173086532196,2016-02-04T04:38:25.394Z,"Brand New. Ship from Japan.Please note that Standard shipment will take 2-4 weeks, basical",0,0,224.54,CAD,90,10,42078398341534171,0.00,CAD,24,48,NOW,1,JP,,new
1,1156461832353164887,7214262465962657875,2016-02-04T04:38:26.096Z,,1,1,32.99,CAD,0,0,1207135739277432339,0.00,CAD,0,0,NOW,1,,,new
0,1156461832353164887,7214262465962657875,2016-02-04T04:38:26.096Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,36.40,CAD,96,35270,6791568714796518563,0.00,CAD,96,120,NOW,1,CA,QC,new
0,1156461832353164887,7214262465962657875,2016-02-04T04:38:26.096Z,"GST/HST Only, No PST. Part Number: N458-001-62",1,0,32.58,CAD,95,4385,-2572277640783537773,11.22,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,7214262465962657875,2016-02-04T04:38:26.096Z,,0,0,36.07,CAD,98,3293,4143506568603310959,7.99,CAD,48,72,NOW,1,US,NY,new
0,1156461832353164887,7214262465962657875,2016-02-04T04:38:26.096Z,"BRAND NEW!! SHIPS FROM ONTARIO CANADA. HST ALREADY INCLUDED IN PRICE! Reliable service you",1,0,40.76,CAD,91,10606,-1177408302343430963,5.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,7214262465962657875,2016-02-04T04:38:26.096Z,"Ownership. Respect. Family. An Employee Owned Company - 100% Canadian.",0,0,37.99,CAD,84,161,-3129154375621551414,8.99,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,7214262465962657875,2016-02-04T04:38:26.096Z,,0,0,41.48,CAD,0,0,5454313351608459239,5.54,CAD,24,48,NOW,1,,,new
0,1156461832353164887,7214262465962657875,2016-02-04T04:38:26.096Z,,1,0,37.38,CAD,96,1790,1788801474825896666,9.98,CAD,96,120,NOW,1,US,NY,new
0,1156461832353164887,7214262465962657875,2016-02-04T04:38:26.096Z,"*Free shipping from Canada / Livraison GRATUITE depuis Canada*",1,0,47.74,CAD,100,4601,5657218934756058127,0.00,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,7214262465962657875,2016-02-04T04:38:26.096Z,"BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you",1,0,43.43,CAD,91,10606,-1177408302343430963,5.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,7214262465962657875,2016-02-04T04:38:26.096Z,,1,0,40.70,CAD,95,2283,8118683026995803963,8.17,CAD,144,240,NOW,1,CA,BC,new
0,1156461832353164887,7214262465962657875,2016-02-04T04:38:26.096Z,"BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you",1,0,46.21,CAD,91,10606,-1177408302343430963,5.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,7214262465962657875,2016-02-04T04:38:26.096Z,"Can not ship order to PO boxes or remote areas. N458-001-62",1,0,38.77,CAD,100,384,4987276067789979672,13.23,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,7214262465962657875,2016-02-04T04:38:26.096Z,"BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you",1,0,47.75,CAD,91,10606,-1177408302343430963,5.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,7214262465962657875,2016-02-04T04:38:26.096Z,"Brand new and ready to ship from CANADA **** FAST SHIPPING ***",1,0,46.56,CAD,96,7090,-373508113925093038,7.45,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,7214262465962657875,2016-02-04T04:38:26.096Z,"We ship by courier next day when possible on most items. We do not ship to PO boxes.We do",1,0,39.16,CAD,95,338,2760162070632027753,14.99,CAD,24,48,NOW,1,CA,QC,new
0,1156461832353164887,7214262465962657875,2016-02-04T04:38:26.096Z,,1,0,38.77,CAD,93,2521,-5016003493506265192,21.20,CAD,24,48,NOW,1,US,VA,new
0,1156461832353164887,7214262465962657875,2016-02-04T04:38:26.096Z,"Flat Rate Courier Shipping. No shipping to PO boxes or remote areas. Trucking companies ar",1,0,45.49,CAD,98,105,-4763225123075092614,14.99,CAD,24,48,NOW,1,CA,QC,new
0,1156461832353164887,7214262465962657875,2016-02-04T04:38:26.096Z,,0,0,64.40,CAD,71,7,-5203594887869139290,0.00,CAD,48,72,NOW,1,,,new
0,1156461832353164887,7214262465962657875,2016-02-04T04:38:26.096Z,,1,0,61.40,CAD,96,41420,9012427554787096099,6.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,4827935371379078023,2016-02-04T04:38:40.203Z,,1,1,446.59,CAD,0,0,1207135739277432339,0.00,CAD,672,1008,NOW,1,,,new
0,1156461832353164887,4827935371379078023,2016-02-04T04:38:40.203Z,"FAST SHIPPING!",0,0,424.39,CAD,99,163,-9039269911295879513,25.00,CAD,24,48,NOW,1,,,new
1,1156461832353164887,4827935371379078023,2016-02-04T04:38:40.203Z,,1,0,460.58,CAD,94,337,8586667904697145788,3.98,CAD,96,120,NOW,1,CA,BC,new
0,1156461832353164887,4827935371379078023,2016-02-04T04:38:40.203Z,"Ready To Ship - We are unable to ship to PO Boxes, NT, YT and NU Territories",1,0,477.42,CAD,95,4078,-1789487307643024748,0.00,CAD,48,72,NOW,1,CA,ON,new
0,1156461832353164887,4827935371379078023,2016-02-04T04:38:40.203Z,"GST/HST Only, No PST.",1,0,445.22,CAD,95,4385,-2572277640783537773,51.02,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,4827935371379078023,2016-02-04T04:38:40.203Z,"*Free shipping from Canada / Livraison GRATUITE depuis Canada*",1,0,513.40,CAD,100,4601,5657218934756058127,0.00,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,4827935371379078023,2016-02-04T04:38:40.203Z,"Can not ship order to PO boxes or remote areas. RBC43",0,0,464.49,CAD,100,384,4987276067789979672,53.23,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,4827935371379078023,2016-02-04T04:38:40.203Z,,0,0,519.01,CAD,71,7,-5203594887869139290,0.00,CAD,48,72,NOW,1,,,new
0,1156461832353164887,4827935371379078023,2016-02-04T04:38:40.203Z,"Ownership. Respect. Family. An Employee Owned Company - 100% Canadian.",0,0,537.99,CAD,84,161,-3129154375621551414,0.00,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,4827935371379078023,2016-02-04T04:38:40.203Z,,0,0,552.31,CAD,0,0,-157086595436159647,10.00,CAD,24,48,NOW,1,US,MD,new
0,1156461832353164887,4827935371379078023,2016-02-04T04:38:40.203Z,"Flat Rate Courier Shipping. No shipping to PO boxes or remote areas. Trucking companies ar",0,0,565.82,CAD,98,105,-4763225123075092614,14.99,CAD,24,48,NOW,1,CA,QC,new
0,1156461832353164887,4827935371379078023,2016-02-04T04:38:40.203Z,"We ship by courier next day when possible on most items. We do not ship to PO boxes.We do",0,0,567.01,CAD,95,338,2760162070632027753,14.99,CAD,24,48,NOW,1,CA,QC,new
0,1156461832353164887,4827935371379078023,2016-02-04T04:38:40.203Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,587.32,CAD,96,35270,6791568714796518563,0.00,CAD,96,120,NOW,1,CA,QC,new
0,1156461832353164887,4827935371379078023,2016-02-04T04:38:40.203Z,"Brand new and ready to ship from CANADA **** FAST SHIPPING ***",1,0,596.95,CAD,96,7090,-373508113925093038,17.95,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,4827935371379078023,2016-02-04T04:38:40.203Z,"100% Duty Free Shopping. We prepay ALL Duties, VAT and Brokerage fees",1,0,731.09,CAD,91,3459,7235704646333918828,0.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,4827935371379078023,2016-02-04T04:38:40.203Z,,0,0,631.20,CAD,90,26,-7533402168856574603,127.58,CAD,24,48,NOW,1,IT,,new
0,1156461832353164887,4827935371379078023,2016-02-04T04:38:40.203Z,"100% Duty Free Shopping. We prepay ALL Duties, VAT and Brokerage fees",1,0,760.05,CAD,91,3459,7235704646333918828,0.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,4827935371379078023,2016-02-04T04:38:40.203Z,,0,0,748.00,CAD,100,2,-6259272632571155851,45.00,CAD,144,240,NOW,1,DE,,new
0,1156461832353164887,4827935371379078023,2016-02-04T04:38:40.203Z,,1,0,794.47,CAD,96,1790,1788801474825896666,9.98,CAD,96,120,NOW,1,US,NY,new
0,1156461832353164887,4827935371379078023,2016-02-04T04:38:40.203Z,,1,0,565.75,CAD,93,2521,-5016003493506265192,241.03,CAD,24,48,NOW,1,US,VA,new
0,1156461832353164887,-7237428638354676575,2016-02-04T04:38:41.610Z,"Ready To Ship - We are unable to ship to PO Boxes, NT, YT and NU Territories",1,0,129.63,CAD,95,4078,-1789487307643024748,0.00,CAD,48,72,NOW,1,CA,ON,new
0,1156461832353164887,-7237428638354676575,2016-02-04T04:38:41.610Z,,1,0,119.64,CAD,95,10182,7102261811958052132,10.09,CAD,96,120,NOW,1,CA,BC,new
1,1156461832353164887,-7237428638354676575,2016-02-04T04:38:41.610Z,,1,1,132.20,CAD,0,0,1207135739277432339,0.00,CAD,0,0,NOW,1,,,new
0,1156461832353164887,-7237428638354676575,2016-02-04T04:38:41.610Z,"Ownership. Respect. Family. An Employee Owned Company - 100% Canadian.",0,0,137.99,CAD,84,161,-3129154375621551414,0.00,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-7237428638354676575,2016-02-04T04:38:41.610Z,"GST/HST Only, No PST.",1,0,120.11,CAD,95,4385,-2572277640783537773,21.24,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-7237428638354676575,2016-02-04T04:38:41.610Z,"*Free shipping from Canada / Livraison GRATUITE depuis Canada*",1,0,146.25,CAD,100,4601,5657218934756058127,0.00,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-7237428638354676575,2016-02-04T04:38:41.610Z,"Can not ship order to PO boxes or remote areas. RBC48",0,0,127.40,CAD,100,384,4987276067789979672,23.30,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-7237428638354676575,2016-02-04T04:38:41.610Z,"Flat Rate Courier Shipping. No shipping to PO boxes or remote areas. Trucking companies ar",0,0,148.73,CAD,98,105,-4763225123075092614,14.99,CAD,24,48,NOW,1,CA,QC,new
0,1156461832353164887,-7237428638354676575,2016-02-04T04:38:41.610Z,"We ship by courier next day when possible on most items. We do not ship to PO boxes.We do",0,0,149.04,CAD,95,338,2760162070632027753,14.99,CAD,24,48,NOW,1,CA,QC,new
0,1156461832353164887,-7237428638354676575,2016-02-04T04:38:41.610Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,164.44,CAD,96,35270,6791568714796518563,0.00,CAD,96,120,NOW,1,CA,QC,new
0,1156461832353164887,-7237428638354676575,2016-02-04T04:38:41.610Z,"Brand new and ready to ship from CANADA **** FAST SHIPPING ***",1,0,159.37,CAD,96,7090,-373508113925093038,17.95,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-7237428638354676575,2016-02-04T04:38:41.610Z,".",0,0,175.20,CAD,98,478,5452082314297826053,6.99,CAD,48,72,NOW,1,CA,ON,new
0,1156461832353164887,-7237428638354676575,2016-02-04T04:38:41.610Z,"100% Duty Free Shopping. We prepay ALL Duties, VAT and Brokerage fees",1,0,227.27,CAD,91,3459,7235704646333918828,0.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-7237428638354676575,2016-02-04T04:38:41.610Z,,0,0,189.80,CAD,90,26,-7533402168856574603,52.74,CAD,24,48,NOW,1,IT,,new
0,1156461832353164887,-7237428638354676575,2016-02-04T04:38:41.610Z,"100% Duty Free Shopping. We prepay ALL Duties, VAT and Brokerage fees",1,0,243.66,CAD,91,3459,7235704646333918828,0.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-7237428638354676575,2016-02-04T04:38:41.610Z,,0,0,211.00,CAD,100,2,-6259272632571155851,45.00,CAD,264,360,NOW,1,DE,,new
0,1156461832353164887,-7237428638354676575,2016-02-04T04:38:41.610Z,,1,0,249.05,CAD,96,1790,1788801474825896666,9.98,CAD,96,120,NOW,1,US,NY,new
0,1156461832353164887,-7237428638354676575,2016-02-04T04:38:41.610Z,,1,0,251.95,CAD,96,1790,1788801474825896666,9.98,CAD,96,120,NOW,1,US,NY,new
0,1156461832353164887,-7237428638354676575,2016-02-04T04:38:41.610Z,"Duty free - Ships from USA",1,0,289.17,CAD,98,1446,1163115142515862290,0.00,CAD,24,48,NOW,1,US,CA,new
0,1156461832353164887,-7237428638354676575,2016-02-04T04:38:41.610Z,,0,0,279.98,CAD,82,28,3369377968127476899,65.38,CAD,24,48,NOW,1,,,new
1,1156461832353164887,-5863625949528761398,2016-02-04T04:39:32.255Z,,1,1,32.55,CAD,0,0,1207135739277432339,0.00,CAD,0,0,NOW,1,,,new
0,1156461832353164887,-5863625949528761398,2016-02-04T04:39:32.255Z,,1,0,27.07,CAD,97,217,-7970120380487528724,12.95,CAD,24,48,NOW,1,CA,QC,new
0,1156461832353164887,-5863625949528761398,2016-02-04T04:39:32.255Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,40.14,CAD,96,35270,6791568714796518563,0.00,CAD,96,120,NOW,1,CA,QC,new
0,1156461832353164887,-5863625949528761398,2016-02-04T04:39:32.255Z,"Ownership. Respect. Family. An Employee Owned Company - 100% Canadian.",0,0,31.99,CAD,84,161,-3129154375621551414,8.99,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-5863625949528761398,2016-02-04T04:39:32.255Z,"100% Duty Free Shopping. We prepay ALL Duties, VAT and Brokerage fees",1,0,44.88,CAD,91,3459,7235704646333918828,0.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-5863625949528761398,2016-02-04T04:39:32.255Z,"Fast Shipping on Part Number: F3U130-16! And with all purchases a portion goes toward plan",0,0,44.92,CAD,98,63,-2850739555357681791,0.00,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-5863625949528761398,2016-02-04T04:39:32.255Z,"We ship by courier next day when possible on most items. We do not ship to PO boxes.We do",1,0,31.00,CAD,95,338,2760162070632027753,14.99,CAD,24,48,NOW,1,CA,QC,new
0,1156461832353164887,-5863625949528761398,2016-02-04T04:39:32.255Z,"*Free shipping from Canada / Livraison GRATUITE depuis Canada*",1,0,46.29,CAD,100,4601,5657218934756058127,0.00,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-5863625949528761398,2016-02-04T04:39:32.255Z,"Brand new and ready to ship from CANADA **** FAST SHIPPING ***",1,0,41.11,CAD,96,7090,-373508113925093038,7.45,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-5863625949528761398,2016-02-04T04:39:32.255Z,,1,0,38.71,CAD,96,1790,1788801474825896666,9.98,CAD,96,120,NOW,1,US,NY,new
0,1156461832353164887,-5863625949528761398,2016-02-04T04:39:32.255Z,"Can not ship order to PO boxes or remote areas. F3U130-16",1,0,35.45,CAD,100,384,4987276067789979672,13.50,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-5863625949528761398,2016-02-04T04:39:32.255Z,"BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you",1,0,44.66,CAD,91,10606,-1177408302343430963,5.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-5863625949528761398,2016-02-04T04:39:32.255Z,"BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you",1,0,45.27,CAD,91,10606,-1177408302343430963,5.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-5863625949528761398,2016-02-04T04:39:32.255Z,"Flat Rate Courier Shipping. No shipping to PO boxes or remote areas. Trucking companies ar",1,0,36.00,CAD,98,105,-4763225123075092614,14.99,CAD,24,48,NOW,1,CA,QC,new
0,1156461832353164887,-5863625949528761398,2016-02-04T04:39:32.255Z,,1,0,40.52,CAD,88,8452,-6639690782514669126,16.18,CAD,96,120,NOW,1,,,new
0,1156461832353164887,-5863625949528761398,2016-02-04T04:39:32.255Z,,1,0,44.53,CAD,96,41420,9012427554787096099,12.90,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-5863625949528761398,2016-02-04T04:39:32.255Z,"Part Number: F3U130-16",1,0,46.76,CAD,95,4385,-2572277640783537773,11.49,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-5863625949528761398,2016-02-04T04:39:32.255Z,,0,0,58.59,CAD,71,7,-5203594887869139290,0.00,CAD,48,72,NOW,1,,,new
0,1156461832353164887,-5863625949528761398,2016-02-04T04:39:32.255Z,,1,0,67.82,CAD,99,79,-1869213145998141353,0.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-5863625949528761398,2016-02-04T04:39:32.255Z,,0,0,63.93,CAD,100,1,-1797980596848323780,10.00,CAD,24,48,NOW,1,CA,ON,new
1,1156461832353164887,-4258074232098301523,2016-02-04T04:32:49.647Z,,1,0,174.60,CAD,95,10182,7102261811958052132,5.65,CAD,96,120,NOW,1,CA,BC,new
1,1156461832353164887,-4258074232098301523,2016-02-04T04:32:49.647Z,,1,1,185.98,CAD,0,0,1207135739277432339,0.00,CAD,0,0,NOW,1,,,new
0,1156461832353164887,-4258074232098301523,2016-02-04T04:32:49.647Z,"Can not ship order to PO boxes or remote areas. PEX8S952",1,0,244.41,CAD,100,384,4987276067789979672,14.32,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-4258074232098301523,2016-02-04T04:32:49.647Z,"Ownership. Respect. Family. An Employee Owned Company - 100% Canadian.",0,0,261.99,CAD,84,161,-3129154375621551414,0.00,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-4258074232098301523,2016-02-04T04:32:49.647Z,"100% Duty Free Shopping. We prepay ALL Duties, VAT and Brokerage fees",1,0,270.71,CAD,91,3459,7235704646333918828,0.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-4258074232098301523,2016-02-04T04:32:49.647Z,"*Free shipping from Canada / Livraison GRATUITE depuis Canada*",1,0,272.48,CAD,100,4601,5657218934756058127,0.00,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-4258074232098301523,2016-02-04T04:32:49.647Z,"GST/HST Only, No PST.",1,0,262.89,CAD,95,4385,-2572277640783537773,12.31,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-4258074232098301523,2016-02-04T04:32:49.647Z,"BRAND NEW!! SHIPS FROM ONTARIO CANADA. HST ALREADY INCLUDED IN PRICE! Reliable service you",1,0,286.18,CAD,91,10606,-1177408302343430963,5.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-4258074232098301523,2016-02-04T04:32:49.647Z,,1,0,265.26,CAD,93,2521,-5016003493506265192,27.23,CAD,24,48,NOW,1,US,VA,new
0,1156461832353164887,-4258074232098301523,2016-02-04T04:32:49.647Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,293.29,CAD,96,35270,6791568714796518563,0.00,CAD,96,120,NOW,1,CA,QC,new
0,1156461832353164887,-4258074232098301523,2016-02-04T04:32:49.647Z,"BRAND NEW!! SHIPS FROM ONTARIO CANADA. HST ALREADY INCLUDED IN PRICE! Reliable service you",1,0,288.75,CAD,91,10606,-1177408302343430963,5.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-4258074232098301523,2016-02-04T04:32:49.647Z,"Ready To Ship - We are unable to ship to PO Boxes, NT, YT and NU Territories",1,0,299.04,CAD,95,4078,-1789487307643024748,0.00,CAD,48,72,NOW,1,CA,ON,new
0,1156461832353164887,-4258074232098301523,2016-02-04T04:32:49.647Z,,1,0,291.95,CAD,96,1790,1788801474825896666,9.98,CAD,96,120,NOW,1,US,NY,new
0,1156461832353164887,-4258074232098301523,2016-02-04T04:32:49.647Z,"Brand new and ready to ship from CANADA **** FAST SHIPPING ***",1,0,288.67,CAD,96,7090,-373508113925093038,17.95,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-4258074232098301523,2016-02-04T04:32:49.647Z,"100% Duty Free Shopping. We prepay ALL Duties, VAT and Brokerage fees",1,0,315.40,CAD,91,3459,7235704646333918828,0.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-4258074232098301523,2016-02-04T04:32:49.647Z,"Flat Rate Courier Shipping. No shipping to PO boxes or remote areas. Trucking companies ar",1,0,304.07,CAD,98,105,-4763225123075092614,14.99,CAD,24,48,NOW,1,CA,QC,new
0,1156461832353164887,-4258074232098301523,2016-02-04T04:32:49.647Z,"We ship by courier next day when possible on most items. We do not ship to PO boxes.We do",1,0,304.70,CAD,95,338,2760162070632027753,14.99,CAD,24,48,NOW,1,CA,QC,new
0,1156461832353164887,-4258074232098301523,2016-02-04T04:32:49.647Z,,1,0,312.43,CAD,96,41420,9012427554787096099,8.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-4258074232098301523,2016-02-04T04:32:49.647Z,"BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you",1,0,318.04,CAD,91,10606,-1177408302343430963,5.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-4258074232098301523,2016-02-04T04:32:49.647Z,,1,0,312.43,CAD,96,41420,9012427554787096099,11.00,CAD,24,48,NOW,1,,,new
1,1156461832353164887,-2362162145104816741,2016-02-04T04:39:17.344Z,,1,0,153.23,CAD,95,10182,7102261811958052132,5.15,CAD,96,120,NOW,1,CA,BC,new
0,1156461832353164887,-2362162145104816741,2016-02-04T04:39:17.344Z,,1,1,187.48,CAD,0,0,1207135739277432339,0.00,CAD,0,0,NOW,1,,,new
0,1156461832353164887,-2362162145104816741,2016-02-04T04:39:17.344Z,"GST/HST Only, No PST.",1,0,178.72,CAD,95,4385,-2572277640783537773,11.31,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-2362162145104816741,2016-02-04T04:39:17.344Z,"100% Duty Free Shopping. We prepay ALL Duties, VAT and Brokerage fees",1,0,190.78,CAD,91,3459,7235704646333918828,0.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-2362162145104816741,2016-02-04T04:39:17.344Z,,1,0,188.87,CAD,96,1790,1788801474825896666,9.98,CAD,96,120,NOW,1,US,NY,new
0,1156461832353164887,-2362162145104816741,2016-02-04T04:39:17.344Z,"BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you",1,0,206.61,CAD,91,10606,-1177408302343430963,5.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-2362162145104816741,2016-02-04T04:39:17.344Z,,1,0,190.10,CAD,93,2521,-5016003493506265192,21.69,CAD,24,48,NOW,1,US,VA,new
0,1156461832353164887,-2362162145104816741,2016-02-04T04:39:17.344Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,214.66,CAD,96,35270,6791568714796518563,0.00,CAD,96,120,NOW,1,CA,QC,new
0,1156461832353164887,-2362162145104816741,2016-02-04T04:39:17.344Z,"BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you",1,0,210.90,CAD,91,10606,-1177408302343430963,5.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-2362162145104816741,2016-02-04T04:39:17.344Z,"BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you",1,0,216.16,CAD,91,10606,-1177408302343430963,5.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-2362162145104816741,2016-02-04T04:39:17.344Z,"Brand new and ready to ship from CANADA **** FAST SHIPPING ***",1,0,224.61,CAD,96,7090,-373508113925093038,17.95,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-2362162145104816741,2016-02-04T04:39:17.344Z,,1,0,233.88,CAD,88,8452,-6639690782514669126,13.19,CAD,96,120,NOW,1,,,new
0,1156461832353164887,-2362162145104816741,2016-02-04T04:39:17.344Z,,1,0,246.10,CAD,96,41420,9012427554787096099,7.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-2362162145104816741,2016-02-04T04:39:17.344Z,,0,0,253.10,CAD,99,79,-1869213145998141353,0.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-2362162145104816741,2016-02-04T04:39:17.344Z,,1,0,253.10,CAD,95,5535,-8852182251270724705,0.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-2362162145104816741,2016-02-04T04:39:17.344Z,,1,0,232.15,CAD,97,4513,622743086816758000,37.24,CAD,144,240,NOW,1,US,NJ,new
0,1156461832353164887,-2362162145104816741,2016-02-04T04:39:17.344Z,,0,0,283.10,CAD,96,1326,8648764257939339698,0.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-2362162145104816741,2016-02-04T04:39:17.344Z,,0,0,282.89,CAD,50,2,-7084126735194704117,7.31,CAD,24,48,NOW,1,US,CA,new
0,1156461832353164887,-2362162145104816741,2016-02-04T04:39:17.344Z,,0,0,313.37,CAD,100,7,-235620327314718933,22.06,CAD,144,240,NOW,1,,,new
0,1156461832353164887,-2362162145104816741,2016-02-04T04:39:17.344Z,,0,0,331.14,CAD,96,1289,403962612376694152,9.54,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-7634163259396771759,2016-02-04T04:42:50.463Z,"GST/HST Only, No PST.",1,0,509.40,CAD,95,4385,-2572277640783537773,29.06,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-7634163259396771759,2016-02-04T04:42:50.463Z,"Ready To Ship - We are unable to ship to PO Boxes, NT, YT and NU Territories",1,0,543.90,CAD,95,4078,-1789487307643024748,0.00,CAD,48,72,NOW,1,CA,ON,new
1,1156461832353164887,-7634163259396771759,2016-02-04T04:42:50.463Z,,1,0,524.00,CAD,94,25,-5797778746853956605,20.00,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-7634163259396771759,2016-02-04T04:42:50.463Z,"Can not ship order to PO boxes or remote areas. SK3TB",1,0,536.95,CAD,100,384,4987276067789979672,31.16,CAD,24,48,NOW,1,CA,ON,new
