,IsWinner,ProductId,TimeOfOfferChange,IsFeaturedMerchant,IsFulfilledByAmazon,ListingPrice,SellerFeedbackRating,SellerFeedbackCount,SellerId,ShippingPrice,ShippingTime_minHours,ShippingTime_maxHours,ShipsFromCountry,ShipsFromState
6053,0,2803611898197268283,2016-02-04T04:47:08.943Z,1,0,103.42,95,2283,8118683026995803963,8.99,144,240,CA,BC
6054,0,2803611898197268283,2016-02-04T04:47:08.943Z,0,0,112.99,84,161,-3129154375621551414,0.0,24,48,CA,ON
6055,0,2803611898197268283,2016-02-04T04:47:08.943Z,1,0,114.89,100,4601,5657218934756058127,0.0,24,48,CA,ON
6056,0,2803611898197268283,2016-02-04T04:47:08.943Z,1,0,117.02,96,35270,6791568714796518563,0.0,96,120,CA,QC
6057,0,2803611898197268283,2016-02-04T04:47:08.943Z,1,0,103.18,100,384,4987276067789979672,14.32,24,48,CA,ON
6058,0,2803611898197268283,2016-02-04T04:47:08.943Z,1,0,101.76,93,2521,-5016003493506265192,27.18,24,48,US,VA
6059,0,2803611898197268283,2016-02-04T04:47:08.943Z,1,0,132.81,91,10606,-1177408302343430963,5.0,24,48,,
6060,0,2803611898197268283,2016-02-04T04:47:08.943Z,1,0,139.36,96,1790,1788801474825896666,9.98,96,120,US,NY
6061,0,2803611898197268283,2016-02-04T04:47:08.943Z,1,0,159.56,91,10606,-1177408302343430963,5.0,24,48,,
6062,0,2803611898197268283,2016-02-04T04:47:08.943Z,1,0,173.81,96,41420,9012427554787096099,8.0,24,48,,
6063,0,2803611898197268283,2016-02-04T04:47:08.943Z,1,0,181.81,99,79,-1869213145998141353,0.0,24,48,,
6064,0,2803611898197268283,2016-02-04T04:47:08.943Z,1,0,181.81,95,5535,-8852182251270724705,0.0,24,48,,
6065,0,2803611898197268283,2016-02-04T04:47:08.943Z,1,0,173.81,96,41420,9012427554787096099,11.0,24,48,,
6066,0,2803611898197268283,2016-02-04T04:47:08.943Z,1,0,191.35,96,1327,8648764257939339698,0.0,24,48,,
6067,0,2803611898197268283,2016-02-04T04:47:08.943Z,1,0,165.08,88,8452,-6639690782514669126,29.65,96,120,,
6068,0,2803611898197268283,2016-02-04T04:47:08.943Z,1,0,178.11,92,51,8994525145737931518,17.3,144,240,CA,ON
6069,0,2803611898197268283,2016-02-04T04:47:08.943Z,1,0,206.23,100,7,-235620327314718933,32.04,144,240,,
6070,1,-730727382600473512,2016-02-04T04:39:28.347Z,1,1,9.99,0,0,1207135739277432339,0.0,0,0,,
6071,0,-730727382600473512,2016-02-04T04:39:28.347Z,1,0,10.86,96,35270,6791568714796518563,0.0,96,120,CA,QC
6072,0,-730727382600473512,2016-02-04T04:39:28.347Z,1,0,6.39,91,10606,-1177408302343430963,5.0,24,48,,
6073,0,-730727382600473512,2016-02-04T04:39:28.347Z,1,0,11.49,100,20,9008330480532653624,0.0,72,96,JP,
6076,0,-730727382600473512,2016-02-04T04:39:28.347Z,1,0,7.51,91,10606,-1177408302343430963,5.0,24,48,,
6077,0,-730727382600473512,2016-02-04T04:39:28.347Z,0,0,4.57,98,3293,4143506568603310959,7.99,24,48,US,NY
6078,0,-730727382600473512,2016-02-04T04:39:28.347Z,1,0,8.73,95,10182,7102261811958052132,5.0,96,120,CA,BC
6079,0,-730727382600473512,2016-02-04T04:39:28.347Z,0,0,9.4,0,0,5454313351608459239,5.54,24,48,,
6080,0,-730727382600473512,2016-02-04T04:39:28.347Z,1,0,11.55,91,10606,-1177408302343430963,5.0,24,48,,
6081,0,-730727382600473512,2016-02-04T04:39:28.347Z,1,0,11.9,100,2,-9097393894851801879,5.63,24,48,FR,
6082,0,-730727382600473512,2016-02-04T04:39:28.347Z,1,0,12.19,96,41420,9012427554787096099,7.04,96,120,,
6083,0,-730727382600473512,2016-02-04T04:39:28.347Z,1,0,5.09,95,338,2760162070632027753,14.99,24,48,CA,QC
6084,0,-730727382600473512,2016-02-04T04:39:28.347Z,1,0,9.88,95,4385,-2572277640783537773,11.02,24,48,CA,ON
6085,0,-730727382600473512,2016-02-04T04:39:28.347Z,1,0,6.36,98,105,-4763225123075092614,14.99,24,48,CA,QC
6086,0,-730727382600473512,2016-02-04T04:39:28.347Z,1,0,22.05,91,3459,7235704646333918828,0.0,24,48,,
6087,0,-730727382600473512,2016-02-04T04:39:28.347Z,1,0,12.53,96,1790,1788801474825896666,9.98,96,120,US,NY
6088,0,-730727382600473512,2016-02-04T04:39:28.347Z,1,0,9.62,88,8,-8525206226782446413,22.14,24,48,US,IL
6089,0,-730727382600473512,2016-02-04T04:39:28.347Z,0,0,37.5,71,7,-5203594887869139290,0.0,48,72,,
6090,0,-7634163259396771759,2016-02-04T04:55:51.298Z,1,0,538.36,95,4078,-1789487307643024748,0.0,48,72,CA,ON
6091,0,-7634163259396771759,2016-02-04T04:55:51.298Z,1,0,509.4,95,4385,-2572277640783537773,29.06,24,48,CA,ON
6092,1,-7634163259396771759,2016-02-04T04:55:51.298Z,1,0,524.0,94,25,-5797778746853956605,20.0,24,48,CA,ON
6093,0,-7634163259396771759,2016-02-04T04:55:51.298Z,1,0,536.95,100,384,4987276067789979672,31.16,24,48,CA,ON
6094,0,-7634163259396771759,2016-02-04T04:55:51.298Z,0,0,583.99,84,161,-3129154375621551414,0.0,24,48,CA,ON
6095,0,-7634163259396771759,2016-02-04T04:55:51.298Z,1,0,593.1,100,4601,5657218934756058127,0.0,24,48,CA,ON
6096,0,-7634163259396771759,2016-02-04T04:55:51.298Z,1,0,599.23,96,35270,6791568714796518563,0.0,96,120,CA,QC
6097,0,-7634163259396771759,2016-02-04T04:55:51.298Z,1,0,555.07,93,2521,-5016003493506265192,119.75,24,48,US,VA
6098,0,-7634163259396771759,2016-02-04T04:55:51.298Z,1,0,679.58,98,105,-4763225123075092614,14.99,24,48,CA,QC
6099,0,-7634163259396771759,2016-02-04T04:55:51.298Z,1,0,681.0,95,338,2760162070632027753,14.99,24,48,CA,QC
6100,0,-7634163259396771759,2016-02-04T04:55:51.298Z,1,0,736.46,96,7090,-373508113925093038,17.95,24,48,CA,ON
6101,0,-7634163259396771759,2016-02-04T04:55:51.298Z,1,0,873.83,96,1790,1788801474825896666,9.98,96,120,US,NY
6102,0,-7634163259396771759,2016-02-04T04:55:51.298Z,1,0,1069.37,82,28,3369377968127476899,77.14,24,48,,
6103,1,-2304452056586765359,2016-02-04T04:55:52.349Z,1,1,52.24,0,0,1207135739277432339,0.0,0,0,,
6104,0,-2304452056586765359,2016-02-04T04:55:52.349Z,1,0,65.61,95,4078,-1789487307643024748,0.0,48,72,CA,ON
6105,0,-2304452056586765359,2016-02-04T04:55:52.349Z,1,0,53.55,95,4385,-2572277640783537773,12.16,24,48,CA,ON
6106,0,-2304452056586765359,2016-02-04T04:55:52.349Z,0,0,58.99,84,161,-3129154375621551414,8.99,24,48,CA,ON
6107,0,-2304452056586765359,2016-02-04T04:55:52.349Z,1,0,69.06,96,35270,6791568714796518563,0.0,96,120,CA,QC
6108,0,-2304452056586765359,2016-02-04T04:55:52.349Z,1,0,70.5,91,10606,-1177408302343430963,5.0,24,48,,
6109,0,-2304452056586765359,2016-02-04T04:55:52.349Z,1,0,75.74,100,4601,5657218934756058127,0.0,24,48,CA,ON
6110,0,-2304452056586765359,2016-02-04T04:55:52.349Z,1,0,64.62,100,384,4987276067789979672,14.18,24,48,CA,ON
6111,0,-2304452056586765359,2016-02-04T04:55:52.349Z,1,0,64.17,95,338,2760162070632027753,14.99,24,48,CA,QC
6112,0,-2304452056586765359,2016-02-04T04:55:52.349Z,1,0,68.23,98,105,-4763225123075092614,14.99,24,48,CA,QC
6113,0,-2304452056586765359,2016-02-04T04:55:52.349Z,1,0,58.54,93,2521,-5016003493506265192,26.43,24,48,US,VA
6114,0,-2304452056586765359,2016-02-04T04:55:52.349Z,1,0,80.28,96,41420,9012427554787096099,8.0,24,48,,
6115,0,-2304452056586765359,2016-02-04T04:55:52.349Z,1,0,88.28,95,5535,-8852182251270724705,0.0,24,48,,
6116,0,-2304452056586765359,2016-02-04T04:55:52.349Z,1,0,83.65,96,1790,1788801474825896666,9.98,96,120,US,NY
6117,0,-2304452056586765359,2016-02-04T04:55:52.349Z,1,0,89.92,91,10606,-1177408302343430963,5.0,24,48,,
6118,0,-2304452056586765359,2016-02-04T04:55:52.349Z,1,0,90.93,91,10606,-1177408302343430963,5.0,24,48,,
6119,0,-2304452056586765359,2016-02-04T04:55:52.349Z,1,0,75.87,88,8452,-6639690782514669126,27.4,96,120,,
6120,0,-2304452056586765359,2016-02-04T04:55:52.349Z,1,0,108.89,96,1327,8648764257939339698,0.0,24,48,,
6121,0,-2304452056586765359,2016-02-04T04:55:52.349Z,1,0,91.5,97,4513,622743086816758000,24.8,144,240,US,NJ
6122,0,-2304452056586765359,2016-02-04T04:55:52.349Z,1,0,105.43,96,184,-5514312832713552000,50.11,96,120,US,NY
6123,1,5056100547530134485,2016-02-04T04:55:07.126Z,1,0,189.98,95,4385,-2572277640783537773,17.49,24,48,CA,ON
6124,0,5056100547530134485,2016-02-04T04:55:07.126Z,0,0,217.99,84,161,-3129154375621551414,0.0,24,48,CA,ON
6125,0,5056100547530134485,2016-02-04T04:55:07.126Z,1,0,222.97,95,4078,-1789487307643024748,0.0,48,72,CA,ON
6126,0,5056100547530134485,2016-02-04T04:55:07.126Z,0,0,203.54,100,384,4987276067789979672,19.53,24,48,CA,ON
6127,0,5056100547530134485,2016-02-04T04:55:07.126Z,1,0,226.08,100,4601,5657218934756058127,0.0,24,48,CA,ON
6128,0,5056100547530134485,2016-02-04T04:55:07.126Z,1,1,227.41,0,0,1207135739277432339,0.0,672,1008,,
6129,0,5056100547530134485,2016-02-04T04:55:07.126Z,1,0,244.05,91,10606,-1177408302343430963,5.0,24,48,,
6130,0,5056100547530134485,2016-02-04T04:55:07.126Z,1,0,232.51,96,7090,-373508113925093038,17.95,24,48,CA,ON
6131,0,5056100547530134485,2016-02-04T04:55:07.126Z,1,0,251.57,91,3459,7235704646333918828,0.0,24,48,,
6132,0,5056100547530134485,2016-02-04T04:55:07.126Z,0,0,244.38,98,105,-4763225123075092614,14.99,24,48,CA,QC
6133,0,5056100547530134485,2016-02-04T04:55:07.126Z,0,0,244.89,95,338,2760162070632027753,14.99,24,48,CA,QC
6134,0,5056100547530134485,2016-02-04T04:55:07.126Z,1,0,219.48,93,2521,-5016003493506265192,55.84,24,48,US,VA
6135,0,5056100547530134485,2016-02-04T04:55:07.126Z,1,0,279.26,96,41420,9012427554787096099,14.6,24,48,,
6136,0,5056100547530134485,2016-02-04T04:55:07.126Z,1,0,253.07,97,4513,622743086816758000,44.57,144,240,US,NJ
6137,0,5056100547530134485,2016-02-04T04:55:07.126Z,0,0,301.71,96,1327,8648764257939339698,0.0,24,48,,
6138,0,5056100547530134485,2016-02-04T04:55:07.126Z,0,0,252.51,87,2450,-1929521860953200822,55.41,144,240,,
6139,0,5056100547530134485,2016-02-04T04:55:07.126Z,1,0,312.18,91,10606,-1177408302343430963,5.0,24,48,,
6140,0,5056100547530134485,2016-02-04T04:55:07.126Z,1,0,316.13,91,10606,-1177408302343430963,5.0,24,48,,
6141,0,5056100547530134485,2016-02-04T04:55:07.126Z,1,0,318.89,91,10606,-1177408302343430963,5.0,24,48,,
6142,0,5056100547530134485,2016-02-04T04:55:07.126Z,1,0,316.55,96,1790,1788801474825896666,9.98,96,120,US,NY
6143,0,-1203282458825787586,2016-02-04T04:55:59.174Z,1,0,86.45,95,4078,-1789487307643024748,8.23,48,72,CA,ON
6144,0,-1203282458825787586,2016-02-04T04:55:59.174Z,1,0,94.78,96,35270,6791568714796518563,0.0,96,120,CA,QC
6145,0,-1203282458825787586,2016-02-04T04:55:59.174Z,1,0,84.96,96,1790,1788801474825896666,9.98,96,120,US,NY
6146,1,-1203282458825787586,2016-02-04T04:55:59.174Z,1,0,85.1,96,1790,1788801474825896666,9.98,96,120,US,NY
6147,0,-1203282458825787586,2016-02-04T04:55:59.174Z,1,0,92.42,96,41420,9012427554787096099,7.0,24,48,,
6148,0,-1203282458825787586,2016-02-04T04:55:59.174Z,1,0,86.54,88,8452,-6639690782514669126,13.19,96,120,,
6149,0,-1203282458825787586,2016-02-04T04:55:59.174Z,1,0,91.53,95,4385,-2572277640783537773,11.31,24,48,CA,ON
6150,0,-1203282458825787586,2016-02-04T04:55:59.174Z,1,0,106.5,91,3459,7235704646333918828,0.0,24,48,,
6151,0,-1203282458825787586,2016-02-04T04:55:59.174Z,1,0,85.2,93,2521,-5016003493506265192,21.69,24,48,US,VA
6152,0,-1203282458825787586,2016-02-04T04:55:59.174Z,1,0,110.33,91,10606,-1177408302343430963,5.0,24,48,,
6153,0,-1203282458825787586,2016-02-04T04:55:59.174Z,1,0,113.75,91,10606,-1177408302343430963,5.0,24,48,,
6154,0,-1203282458825787586,2016-02-04T04:55:59.174Z,1,0,106.03,98,105,-4763225123075092614,14.99,24,48,CA,QC
6155,0,-1203282458825787586,2016-02-04T04:55:59.174Z,1,0,118.56,100,7,-235620327314718933,22.06,144,240,,
6156,0,-1203282458825787586,2016-02-04T04:55:59.174Z,1,0,125.72,92,51,8994525145737931518,16.31,144,240,CA,ON
6157,0,-1203282458825787586,2016-02-04T04:55:59.174Z,1,0,150.25,98,1446,1163115142515862290,0.0,24,48,US,CA
6158,0,-1203282458825787586,2016-02-04T04:55:59.174Z,1,0,147.3,96,1289,403962612376694152,9.54,24,48,,
6159,1,5477156975909995176,2016-02-04T04:47:12.278Z,1,0,81.82,95,4385,-2572277640783537773,11.22,24,48,CA,ON
6160,0,5477156975909995176,2016-02-04T04:47:12.278Z,0,0,84.99,84,161,-3129154375621551414,8.99,24,48,CA,ON
6161,0,5477156975909995176,2016-02-04T04:47:12.278Z,0,0,84.29,98,3293,4143506568603310959,10.99,48,72,US,NY
6162,0,5477156975909995176,2016-02-04T04:47:12.278Z,1,0,84.57,100,384,4987276067789979672,13.23,24,48,CA,ON
6163,0,5477156975909995176,2016-02-04T04:47:12.278Z,1,0,87.91,96,1790,1788801474825896666,9.98,96,120,US,NY
6164,0,5477156975909995176,2016-02-04T04:47:12.278Z,1,0,98.72,91,3459,7235704646333918828,0.0,24,48,,
6165,0,5477156975909995176,2016-02-04T04:47:12.278Z,1,0,105.23,100,4601,5657218934756058127,0.0,24,48,CA,ON
6166,0,5477156975909995176,2016-02-04T04:47:12.278Z,1,0,84.18,93,2521,-5016003493506265192,21.2,24,48,US,VA
6167,0,5477156975909995176,2016-02-04T04:47:12.278Z,1,0,107.87,96,35270,6791568714796518563,0.0,96,120,CA,QC
6168,0,5477156975909995176,2016-02-04T04:47:12.278Z,1,0,97.28,88,8452,-6639690782514669126,11.69,96,120,,
6169,0,5477156975909995176,2016-02-04T04:47:12.278Z,1,0,110.16,91,10606,-1177408302343430963,5.0,24,48,,
6170,0,5477156975909995176,2016-02-04T04:47:12.278Z,1,0,112.16,91,10606,-1177408302343430963,5.0,24,48,,
6171,0,5477156975909995176,2016-02-04T04:47:12.278Z,1,0,112.42,91,10606,-1177408302343430963,5.0,24,48,,
6172,0,5477156975909995176,2016-02-04T04:47:12.278Z,1,0,115.74,96,41420,9012427554787096099,5.0,24,48,,
6173,0,5477156975909995176,2016-02-04T04:47:12.278Z,1,0,120.74,95,5535,-8852182251270724705,0.0,24,48,,
6174,0,5477156975909995176,2016-02-04T04:47:12.278Z,1,0,115.74,96,41420,9012427554787096099,6.0,24,48,,
6175,0,5477156975909995176,2016-02-04T04:47:12.278Z,1,0,122.58,91,3459,7235704646333918828,0.0,24,48,,
6176,0,5477156975909995176,2016-02-04T04:47:12.278Z,1,0,144.22,98,1446,1163115142515862290,0.0,24,48,US,CA
6177,0,5477156975909995176,2016-02-04T04:47:12.278Z,1,0,117.46,97,4513,622743086816758000,27.67,144,240,US,NJ
6178,0,5477156975909995176,2016-02-04T04:47:12.278Z,1,0,189.29,82,28,3369377968127476899,50.33,24,48,,
6179,1,6350880595717420786,2016-02-04T04:56:10.758Z,1,1,17.92,0,0,1207135739277432339,0.0,0,0,,
6180,0,6350880595717420786,2016-02-04T04:56:10.758Z,0,0,23.19,67,9,1929046423112965216,6.98,24,48,CA,AB
6181,0,6350880595717420786,2016-02-04T04:56:10.758Z,1,0,26.58,95,10182,7102261811958052132,5.24,96,120,CA,BC
6182,0,6350880595717420786,2016-02-04T04:56:10.758Z,0,0,33.77,96,35270,6791568714796518563,0.0,96,120,CA,QC
6183,0,6350880595717420786,2016-02-04T04:56:10.758Z,0,0,28.12,95,4385,-2572277640783537773,11.49,24,48,CA,ON
6184,0,6350880595717420786,2016-02-04T04:56:10.758Z,1,0,40.61,91,3459,7235704646333918828,0.0,24,48,,
6185,0,6350880595717420786,2016-02-04T04:56:10.758Z,0,0,35.72,60,5,9144783603601765253,5.54,24,48,US,FL
6186,0,6350880595717420786,2016-02-04T04:56:10.758Z,1,0,34.73,96,41420,9012427554787096099,7.0,24,48,,
6187,0,6350880595717420786,2016-02-04T04:56:10.758Z,1,0,41.73,95,5535,-8852182251270724705,0.0,24,48,,
6188,0,6350880595717420786,2016-02-04T04:56:10.758Z,0,0,27.72,95,338,2760162070632027753,16.69,24,48,CA,QC
6189,0,6350880595717420786,2016-02-04T04:56:10.758Z,0,0,41.97,91,10606,-1177408302343430963,5.0,24,48,,
6190,0,6350880595717420786,2016-02-04T04:56:10.758Z,0,0,42.84,91,10606,-1177408302343430963,5.0,24,48,,
6191,0,6350880595717420786,2016-02-04T04:56:10.758Z,1,0,31.67,88,8452,-6639690782514669126,16.18,96,120,,
6192,0,6350880595717420786,2016-02-04T04:56:10.758Z,0,0,38.78,96,1790,1788801474825896666,9.98,96,120,US,NY
6193,0,6350880595717420786,2016-02-04T04:56:10.758Z,0,0,34.92,98,105,-4763225123075092614,16.69,24,48,CA,QC
6194,0,6350880595717420786,2016-02-04T04:56:10.758Z,0,0,52.16,96,1327,8648764257939339698,0.0,24,48,,
6195,0,6350880595717420786,2016-02-04T04:56:10.758Z,1,0,51.9,96,7090,-373508113925093038,9.95,24,48,CA,ON
6196,0,6350880595717420786,2016-02-04T04:56:10.758Z,0,0,65.54,99,79,-1869213145998141353,0.0,24,48,,
6197,0,6350880595717420786,2016-02-04T04:56:10.758Z,0,0,86.24,98,1446,1163115142515862290,0.0,24,48,US,CA
6198,0,3673104869722374549,2016-02-04T04:56:12.794Z,1,0,32.45,96,35270,6791568714796518563,0.0,96,120,CA,QC
6199,1,3673104869722374549,2016-02-04T04:56:12.794Z,1,1,33.08,0,0,1207135739277432339,0.0,0,0,,
6200,0,3673104869722374549,2016-02-04T04:56:12.794Z,0,0,27.41,98,3293,4143506568603310959,7.99,24,48,US,NY
6201,0,3673104869722374549,2016-02-04T04:56:12.794Z,1,0,23.2,97,217,-7970120380487528724,12.95,24,48,CA,QC
6202,0,3673104869722374549,2016-02-04T04:56:12.794Z,0,0,30.99,0,0,5454313351608459239,5.54,24,48,,
6203,0,3673104869722374549,2016-02-04T04:56:12.794Z,1,0,28.95,96,1790,1788801474825896666,9.98,96,120,US,NY
6204,0,3673104869722374549,2016-02-04T04:56:12.794Z,1,0,28.19,95,4385,-2572277640783537773,11.04,24,48,CA,ON
6205,0,3673104869722374549,2016-02-04T04:56:12.794Z,1,0,43.26,91,3459,7235704646333918828,0.0,24,48,,
6206,0,3673104869722374549,2016-02-04T04:56:12.794Z,1,0,37.98,95,4078,-1789487307643024748,8.02,48,72,CA,ON
6207,0,3673104869722374549,2016-02-04T04:56:12.794Z,1,0,47.9,91,10606,-1177408302343430963,5.0,24,48,,
6208,0,3673104869722374549,2016-02-04T04:56:12.794Z,1,0,46.9,96,41420,9012427554787096099,6.0,24,48,,
6209,0,3673104869722374549,2016-02-04T04:56:12.794Z,1,0,45.9,88,8452,-6639690782514669126,8.7,96,120,,
6210,0,3673104869722374549,2016-02-04T04:56:12.794Z,1,0,50.65,91,10606,-1177408302343430963,5.0,24,48,,
6211,0,3673104869722374549,2016-02-04T04:56:12.794Z,1,0,66.59,100,7,-235620327314718933,19.34,144,240,,
6212,0,3673104869722374549,2016-02-04T04:56:12.794Z,1,0,94.18,50,2,-7084126735194704117,7.04,24,48,US,CA
6213,0,2803611898197268283,2016-02-04T04:55:50.329Z,1,0,110.65,95,4078,-1789487307643024748,0.0,48,72,CA,ON
6214,1,2803611898197268283,2016-02-04T04:55:50.329Z,1,0,98.45,95,4385,-2572277640783537773,12.3,24,48,CA,ON
6215,0,2803611898197268283,2016-02-04T04:55:50.329Z,0,0,98.07,98,3293,4143506568603310959,13.9,48,72,US,NY
6216,0,2803611898197268283,2016-02-04T04:55:50.329Z,1,0,103.42,95,2283,8118683026995803963,8.99,144,240,CA,BC
6217,0,2803611898197268283,2016-02-04T04:55:50.329Z,0,0,112.99,84,161,-3129154375621551414,0.0,24,48,CA,ON
6218,0,2803611898197268283,2016-02-04T04:55:50.329Z,1,0,114.89,100,4601,5657218934756058127,0.0,24,48,CA,ON
6219,0,2803611898197268283,2016-02-04T04:55:50.329Z,1,0,117.02,96,35270,6791568714796518563,0.0,96,120,CA,QC
6220,0,2803611898197268283,2016-02-04T04:55:50.329Z,1,0,103.18,100,384,4987276067789979672,14.32,24,48,CA,ON
6221,0,2803611898197268283,2016-02-04T04:55:50.329Z,1,0,101.76,93,2521,-5016003493506265192,27.18,24,48,US,VA
6222,0,2803611898197268283,2016-02-04T04:55:50.329Z,1,0,132.81,91,10606,-1177408302343430963,5.0,24,48,,
6223,0,2803611898197268283,2016-02-04T04:55:50.329Z,1,0,139.36,96,1790,1788801474825896666,9.98,96,120,US,NY
6224,0,2803611898197268283,2016-02-04T04:55:50.329Z,1,0,159.56,91,10606,-1177408302343430963,5.0,24,48,,
6225,0,2803611898197268283,2016-02-04T04:55:50.329Z,1,0,173.81,96,41420,9012427554787096099,8.0,24,48,,
6226,0,2803611898197268283,2016-02-04T04:55:50.329Z,1,0,181.81,99,79,-1869213145998141353,0.0,24,48,,
6227,0,2803611898197268283,2016-02-04T04:55:50.329Z,1,0,181.81,95,5535,-8852182251270724705,0.0,24,48,,
6228,0,2803611898197268283,2016-02-04T04:55:50.329Z,1,0,173.81,96,41420,9012427554787096099,11.0,24,48,,
6229,0,2803611898197268283,2016-02-04T04:55:50.329Z,1,0,191.35,96,1327,8648764257939339698,0.0,24,48,,
6230,0,2803611898197268283,2016-02-04T04:55:50.329Z,1,0,165.08,88,8452,-6639690782514669126,29.65,96,120,,
6231,0,2803611898197268283,2016-02-04T04:55:50.329Z,1,0,178.11,92,51,8994525145737931518,17.3,144,240,CA,ON
6232,0,2803611898197268283,2016-02-04T04:55:50.329Z,1,0,206.23,100,7,-235620327314718933,32.04,144,240,,
6233,1,-7807449252725233908,2016-02-04T04:56:13.845Z,1,0,39.41,93,629,8715827136220149312,0.05,72,96,US,NY
6234,0,-7807449252725233908,2016-02-04T04:56:13.845Z,1,1,40.23,0,0,1207135739277432339,0.0,672,1008,,
6235,0,-7807449252725233908,2016-02-04T04:56:13.845Z,1,0,37.46,95,10182,7102261811958052132,5.0,96,120,CA,BC
6236,0,-7807449252725233908,2016-02-04T04:56:13.845Z,1,0,37.46,95,4385,-2572277640783537773,11.01,24,48,CA,ON
6237,0,-7807449252725233908,2016-02-04T04:56:13.845Z,1,0,48.98,95,4078,-1789487307643024748,0.0,48,72,CA,ON
6238,0,-7807449252725233908,2016-02-04T04:56:13.845Z,1,0,49.03,96,35270,6791568714796518563,0.0,96,120,CA,QC
6239,0,-7807449252725233908,2016-02-04T04:56:13.845Z,1,0,39.15,95,338,2760162070632027753,14.99,24,48,CA,QC
6240,0,-7807449252725233908,2016-02-04T04:56:13.845Z,0,0,47.61,98,3293,4143506568603310959,7.99,24,48,US,NY
6241,0,-7807449252725233908,2016-02-04T04:56:13.845Z,1,0,52.8,98,478,5452082314297826053,6.99,24,48,CA,ON
6242,0,-7807449252725233908,2016-02-04T04:56:13.845Z,1,0,45.47,98,105,-4763225123075092614,14.99,24,48,CA,QC
6243,0,-7807449252725233908,2016-02-04T04:56:13.845Z,1,0,56.2,91,10606,-1177408302343430963,5.0,24,48,,
6244,0,-7807449252725233908,2016-02-04T04:56:13.845Z,1,0,61.32,91,3459,7235704646333918828,0.0,24,48,,
6245,0,-7807449252725233908,2016-02-04T04:56:13.845Z,1,0,56.9,91,10606,-1177408302343430963,5.0,24,48,,
6246,0,-7807449252725233908,2016-02-04T04:56:13.845Z,1,0,52.91,96,1790,1788801474825896666,9.98,96,120,US,NY
6247,0,-7807449252725233908,2016-02-04T04:56:13.845Z,1,0,58.77,91,10606,-1177408302343430963,5.0,24,48,,
6248,0,-7807449252725233908,2016-02-04T04:56:13.845Z,1,0,47.99,100,3,404636078458408889,18.51,24,48,US,CA
6249,0,-7807449252725233908,2016-02-04T04:56:13.845Z,0,0,67.05,71,7,-5203594887869139290,0.0,48,72,,
6250,0,-7807449252725233908,2016-02-04T04:56:13.845Z,1,0,69.93,100,22,3148053920880862259,0.0,96,120,JP,
6251,0,-7807449252725233908,2016-02-04T04:56:13.845Z,1,0,88.7,100,2,-9097393894851801879,5.57,24,48,FR,
6252,0,-7807449252725233908,2016-02-04T04:56:13.845Z,1,0,64.44,0,0,5353140182874674694,40.99,24,48,US,CA
6253,1,5512865708617208561,2016-02-04T04:55:50.636Z,1,1,59.99,0,0,1207135739277432339,0.0,0,0,,
6254,0,5512865708617208561,2016-02-04T04:55:50.636Z,0,0,54.99,84,161,-3129154375621551414,8.99,24,48,CA,ON
6255,0,5512865708617208561,2016-02-04T04:55:50.636Z,1,0,65.27,95,4078,-1789487307643024748,0.0,48,72,CA,ON
6256,0,5512865708617208561,2016-02-04T04:55:50.636Z,1,0,51.76,95,4385,-2572277640783537773,13.61,24,48,CA,ON
6257,0,5512865708617208561,2016-02-04T04:55:50.636Z,1,0,68.91,100,4601,5657218934756058127,0.0,24,48,CA,ON
6258,0,5512865708617208561,2016-02-04T04:55:50.636Z,1,0,61.5,96,7090,-373508113925093038,9.95,24,48,CA,ON
6259,0,5512865708617208561,2016-02-04T04:55:50.636Z,1,0,72.21,96,35270,6791568714796518563,0.0,144,240,CA,QC
6260,0,5512865708617208561,2016-02-04T04:55:50.636Z,0,0,59.34,95,338,2760162070632027753,14.99,24,48,CA,QC
6261,0,5512865708617208561,2016-02-04T04:55:50.636Z,1,0,69.91,91,10606,-1177408302343430963,5.0,24,48,,
6262,0,5512865708617208561,2016-02-04T04:55:50.636Z,0,0,60.71,100,384,4987276067789979672,15.63,24,48,CA,ON
6263,0,5512865708617208561,2016-02-04T04:55:50.636Z,1,0,71.69,91,10606,-1177408302343430963,5.0,24,48,,
6264,0,5512865708617208561,2016-02-04T04:55:50.636Z,0,0,81.95,71,7,-5203594887869139290,0.0,48,72,,
6265,0,5512865708617208561,2016-02-04T04:55:50.636Z,0,0,68.93,98,105,-4763225123075092614,14.99,24,48,CA,QC
6266,0,5512865708617208561,2016-02-04T04:55:50.636Z,0,0,81.45,0,0,1969377924840254562,5.54,96,120,US,NY
6267,0,5512865708617208561,2016-02-04T04:55:50.636Z,1,0,60.87,93,2521,-5016003493506265192,34.41,24,48,US,VA
6268,0,5512865708617208561,2016-02-04T04:55:50.636Z,1,0,98.91,91,3459,7235704646333918828,0.0,24,48,,
6269,0,5512865708617208561,2016-02-04T04:55:50.636Z,1,0,85.55,88,104,-6929604535619290101,14.58,96,120,US,KS
6270,0,5512865708617208561,2016-02-04T04:55:50.636Z,1,0,95.09,96,1790,1788801474825896666,9.98,96,120,US,NY
6271,0,5512865708617208561,2016-02-04T04:55:50.636Z,1,0,96.0,96,1790,1788801474825896666,9.98,96,120,US,NY
6272,0,5512865708617208561,2016-02-04T04:55:50.636Z,1,0,81.53,97,4513,622743086816758000,26.11,264,360,US,NJ
